40.2457632,-111.6398592,-36,-41,-76,6.75,215,34:42.7,2022-12-01 08:14:34.863070
40.2457632,-111.6398592,nan,nan,-76,6.75,214,34:41.7,2022-12-01 08:14:35.744556
40.2457632,-111.6398592,nan,nan,-76,7,213,34:40.7,2022-12-01 08:14:35.744556
40.2457632,-111.6398592,nan,nan,-78,6.25,212,34:39.7,2022-12-01 08:14:35.758265
40.2457632,-111.6398592,nan,nan,-78,6.75,211,34:38.7,2022-12-01 08:14:35.759262
40.2457728,-111.6400512,nan,nan,-76,6.5,210,34:37.8,2022-12-01 08:14:35.759262
40.2457728,-111.6400512,nan,nan,-77,6.5,209,34:36.8,2022-12-01 08:14:35.760265
40.2457728,-111.6400512,nan,nan,-80,6.75,208,34:35.8,2022-12-01 08:14:35.761258
40.2457728,-111.6400512,nan,nan,-90,6,207,34:35.1,2022-12-01 08:14:35.762253
40.2457728,-111.6400512,-46,-48,-93,5.75,206,34:33.8,2022-12-01 08:14:35.763252
